transaction_id,transaction_time,transaction_amount,location,device_type,channel,card_present,customer_age,merchant_category,is_fraud
TXN014124,0,3706.16,Bangalore,Desktop,Online,Yes,52,Electronics,0
TXN014125,3,1903.41,Bangalore,Desktop,Online,Yes,56,Food,0
TXN014126,3,2790.59,Kolkata,POS,POS,Yes,44,Travel,0
TXN014127,3,3510.71,Delhi,Desktop,Online,Yes,44,Entertainment,0
TXN014128,16,7848.93,Delhi,Desktop,Online,Yes,52,Grocery,0
TXN014129,8,5196.69,Hyderabad,POS,Online,Yes,56,Food,0
TXN014130,18,2050.26,Delhi,POS,POS,No,65,Electronics,0
TXN014131,12,1728.85,Kolkata,Tablet,POS,Yes,37,Clothing,0
TXN014132,3,3189.82,Delhi,POS,Online,No,52,Travel,0
TXN014133,4,3967.53,Delhi,POS,POS,Yes,60,Clothing,0
TXN014134,12,568.6,Bangalore,Desktop,POS,No,60,Entertainment,0
TXN014135,22,99.2,Delhi,Mobile,Online,Yes,60,Grocery,0
TXN014136,15,1819.0,Chennai,Desktop,Online,Yes,28,Food,0
TXN014137,21,314.26,Mumbai,Desktop,POS,No,58,Travel,0
TXN014138,4,955.39,Delhi,Tablet,POS,No,52,Entertainment,0
TXN014139,7,2636.55,Bangalore,Desktop,POS,Yes,40,Food,0
TXN014140,15,492.69,Kolkata,POS,Online,No,44,Clothing,0
TXN014141,0,86.72,Kolkata,POS,Online,No,35,Food,0
TXN014142,22,2426.35,Hyderabad,Desktop,POS,Yes,36,Electronics,0
TXN014143,5,1883.36,Hyderabad,POS,POS,No,56,Electronics,0
TXN014144,10,1097.16,Mumbai,Mobile,Online,Yes,20,Entertainment,0
TXN014145,15,1897.77,Bangalore,POS,POS,Yes,41,Entertainment,0
TXN014146,4,3451.51,Delhi,POS,POS,Yes,45,Entertainment,0
TXN014147,15,346.24,Kolkata,Mobile,Online,Yes,61,Clothing,0
TXN014148,6,885.89,Kolkata,Mobile,POS,No,67,Entertainment,0
TXN014149,18,4753.66,Chennai,Mobile,POS,Yes,29,Entertainment,0
TXN014150,0,3327.1,Mumbai,Tablet,POS,Yes,32,Clothing,0
TXN014151,8,928.78,Chennai,POS,POS,Yes,41,Grocery,0
TXN014152,17,1523.24,Kolkata,POS,Online,No,46,Grocery,0
TXN014153,12,382.65,Hyderabad,POS,POS,No,18,Electronics,0
TXN014154,14,875.58,Delhi,Mobile,Online,Yes,34,Food,0
TXN014155,2,5519.42,Delhi,Tablet,Online,No,34,Clothing,1
TXN014156,23,1741.66,Chennai,POS,Online,Yes,65,Food,0
TXN014157,9,3067.4,Delhi,Tablet,Online,No,19,Grocery,0
TXN014158,8,522.14,Mumbai,Desktop,POS,Yes,61,Grocery,0
TXN014159,12,607.47,Chennai,Tablet,POS,No,55,Grocery,0
TXN014160,15,8486.65,Bangalore,Desktop,Online,No,62,Grocery,0
TXN014161,2,5524.75,Delhi,POS,Online,Yes,55,Food,0
TXN014162,21,4686.67,Delhi,Mobile,POS,No,24,Grocery,0
TXN014163,22,1199.6,Hyderabad,Tablet,Online,No,31,Grocery,0
TXN014164,14,2481.79,Bangalore,POS,POS,Yes,65,Grocery,0
TXN014165,16,2033.84,Mumbai,Tablet,Online,No,68,Clothing,0
TXN014166,13,9386.46,Chennai,Desktop,POS,No,66,Clothing,0
TXN014167,6,821.87,Chennai,POS,POS,No,26,Electronics,0
TXN014168,19,8825.61,Hyderabad,Desktop,POS,Yes,50,Travel,0
TXN014169,15,3681.22,Mumbai,POS,Online,Yes,26,Entertainment,0
TXN014170,20,1601.73,Hyderabad,Tablet,Online,Yes,35,Entertainment,0
TXN014171,7,929.19,Chennai,Mobile,Online,No,32,Grocery,0
TXN014172,3,4248.45,Delhi,Mobile,POS,No,21,Electronics,0
TXN014173,19,5193.71,Mumbai,Desktop,Online,No,21,Clothing,0
TXN014174,23,1327.29,Delhi,Mobile,Online,Yes,26,Travel,0
TXN014175,14,565.79,Delhi,Desktop,POS,Yes,54,Food,0
TXN014176,4,2033.27,Hyderabad,Desktop,Online,No,41,Clothing,0
TXN014177,12,1896.17,Delhi,POS,POS,Yes,34,Clothing,0
TXN014178,5,3877.35,Bangalore,Desktop,Online,Yes,43,Clothing,0
TXN014179,4,10856.37,Mumbai,Mobile,Online,No,55,Electronics,1
TXN014180,16,2273.26,Hyderabad,Mobile,POS,No,32,Food,0
TXN014181,6,3947.16,Delhi,Mobile,Online,No,21,Electronics,0
TXN014182,5,1295.03,Mumbai,Desktop,Online,No,51,Clothing,1
TXN014183,1,2745.68,Kolkata,Mobile,POS,No,39,Food,0
TXN014184,10,367.61,Hyderabad,POS,Online,No,49,Clothing,0
TXN014185,6,5061.13,Hyderabad,Mobile,POS,Yes,49,Food,0
TXN014186,21,1266.27,Delhi,Tablet,POS,No,69,Food,0
TXN014187,20,250.28,Chennai,POS,Online,Yes,63,Food,0
TXN014188,7,13988.84,Kolkata,POS,POS,Yes,54,Entertainment,0
TXN014189,4,6961.89,Chennai,POS,POS,Yes,53,Travel,0
TXN014190,17,659.82,Kolkata,Desktop,POS,Yes,38,Entertainment,0
TXN014191,21,1353.91,Hyderabad,Tablet,POS,No,53,Grocery,0
TXN014192,15,8280.45,Hyderabad,Desktop,Online,No,45,Entertainment,0
TXN014193,13,4773.74,Bangalore,POS,Online,No,44,Food,0
TXN014194,11,7106.57,Bangalore,Tablet,POS,Yes,68,Entertainment,0
TXN014195,16,2480.38,Kolkata,POS,POS,No,69,Food,0
TXN014196,4,835.64,Hyderabad,Desktop,Online,Yes,68,Grocery,0
TXN014197,13,772.64,Kolkata,POS,POS,Yes,56,Food,0
TXN014198,5,2237.56,Mumbai,Mobile,Online,Yes,28,Clothing,0
TXN014199,14,7731.06,Bangalore,Tablet,Online,No,53,Entertainment,0
TXN014200,6,2995.65,Hyderabad,Desktop,Online,Yes,51,Food,0
TXN014201,13,104.99,Mumbai,POS,Online,No,18,Clothing,0
TXN014202,17,2466.19,Chennai,POS,POS,Yes,53,Entertainment,1
TXN014203,0,2812.86,Bangalore,Desktop,Online,Yes,40,Electronics,0
TXN014204,5,2613.63,Mumbai,POS,POS,No,68,Entertainment,0
TXN014205,2,3523.98,Delhi,Mobile,POS,Yes,57,Travel,0
TXN014206,4,1042.35,Chennai,Desktop,Online,Yes,65,Grocery,0
TXN014207,11,465.63,Bangalore,Desktop,POS,No,43,Grocery,0
TXN014208,10,4159.47,Delhi,POS,Online,Yes,43,Entertainment,0
TXN014209,12,655.79,Kolkata,Desktop,POS,Yes,54,Entertainment,0
TXN014210,15,363.65,Delhi,Desktop,POS,No,29,Entertainment,0
TXN014211,17,1335.94,Kolkata,Mobile,POS,No,47,Clothing,0
TXN014212,16,5364.87,Kolkata,Mobile,Online,Yes,39,Food,0
TXN014213,16,257.03,Kolkata,Desktop,Online,Yes,55,Entertainment,0
TXN014214,10,652.83,Kolkata,Desktop,Online,No,66,Electronics,0
TXN014215,19,1934.55,Chennai,Mobile,Online,No,46,Food,0
TXN014216,9,1017.54,Hyderabad,POS,Online,No,53,Electronics,0
TXN014217,15,3836.75,Kolkata,Desktop,Online,Yes,20,Travel,0
TXN014218,1,3370.89,Kolkata,Mobile,POS,No,27,Clothing,0
TXN014219,16,5545.3,Kolkata,Mobile,Online,No,30,Grocery,0
TXN014220,21,683.88,Bangalore,POS,POS,No,43,Clothing,0
TXN014221,19,3140.21,Hyderabad,Tablet,Online,Yes,48,Electronics,0
TXN014222,9,4471.43,Mumbai,Desktop,POS,Yes,58,Electronics,0
TXN014223,12,194.15,Delhi,Mobile,Online,No,58,Electronics,0
TXN014224,11,112.55,Delhi,POS,Online,Yes,54,Electronics,0
TXN014225,14,2457.89,Mumbai,Tablet,POS,No,50,Travel,0
TXN014226,6,2659.14,Chennai,Mobile,POS,Yes,19,Grocery,0
TXN014227,21,1496.73,Kolkata,Desktop,POS,No,55,Travel,0
TXN014228,20,110.22,Hyderabad,POS,Online,Yes,56,Grocery,0
TXN014229,12,1542.1,Hyderabad,Desktop,Online,No,44,Food,0
TXN014230,11,3082.41,Bangalore,Tablet,Online,Yes,57,Grocery,0
TXN014231,11,3630.78,Delhi,Desktop,Online,No,62,Electronics,0
TXN014232,1,2036.5,Mumbai,POS,POS,No,24,Food,0
TXN014233,4,2233.48,Kolkata,Tablet,POS,No,30,Food,0
TXN014234,1,3350.4,Delhi,POS,Online,No,48,Entertainment,0
TXN014235,22,1789.71,Delhi,Tablet,POS,No,22,Food,0
TXN014236,19,917.6,Delhi,Tablet,POS,No,57,Grocery,0
TXN014237,12,756.83,Kolkata,Desktop,Online,Yes,55,Travel,0
TXN014238,2,4192.1,Chennai,Mobile,Online,No,53,Food,0
TXN014239,10,2005.65,Mumbai,POS,POS,No,21,Clothing,0
TXN014240,15,2935.18,Hyderabad,POS,POS,No,59,Food,0
TXN014241,0,1910.9,Hyderabad,Mobile,Online,No,34,Grocery,0
TXN014242,18,5125.08,Hyderabad,POS,POS,Yes,29,Food,0
TXN014243,10,2060.59,Mumbai,Desktop,Online,Yes,32,Electronics,0
TXN014244,8,13282.23,Delhi,Tablet,POS,Yes,38,Electronics,0
TXN014245,13,833.61,Hyderabad,POS,POS,Yes,45,Travel,0
TXN014246,8,447.33,Hyderabad,POS,Online,No,54,Food,0
TXN014247,6,1403.28,Chennai,POS,Online,Yes,24,Electronics,0
TXN014248,15,7527.23,Chennai,Desktop,Online,No,24,Food,0
TXN014249,2,5737.97,Kolkata,POS,POS,No,22,Entertainment,0
TXN014250,18,852.48,Mumbai,Desktop,Online,No,48,Electronics,0
TXN014251,3,2746.6,Hyderabad,Tablet,POS,No,34,Clothing,0
TXN014252,6,2667.05,Delhi,Tablet,Online,No,49,Food,0
TXN014253,22,1041.86,Delhi,Desktop,Online,Yes,69,Entertainment,0
TXN014254,11,805.14,Chennai,Tablet,POS,No,39,Entertainment,0
TXN014255,17,1483.13,Bangalore,POS,Online,No,51,Clothing,0
TXN014256,4,4662.28,Kolkata,Desktop,Online,No,27,Travel,0
TXN014257,22,638.52,Chennai,Mobile,Online,Yes,42,Clothing,0
TXN014258,22,1770.27,Kolkata,Mobile,Online,No,26,Grocery,0
TXN014259,21,1971.59,Chennai,Tablet,POS,No,28,Clothing,0
TXN014260,9,8396.78,Chennai,Tablet,Online,No,50,Travel,1
TXN014261,11,1085.16,Hyderabad,Mobile,Online,Yes,64,Travel,1
TXN014262,7,59.53,Chennai,POS,POS,Yes,66,Electronics,0
TXN014263,18,3549.88,Bangalore,Tablet,POS,No,20,Grocery,0
TXN014264,14,4229.2,Mumbai,Mobile,POS,No,66,Electronics,0
TXN014265,0,3642.4,Delhi,Tablet,POS,Yes,23,Travel,0
TXN014266,2,3619.32,Kolkata,Mobile,Online,Yes,69,Entertainment,0
TXN014267,17,1980.46,Chennai,Mobile,POS,No,31,Electronics,0
TXN014268,17,56.51,Delhi,Tablet,POS,Yes,30,Food,0
TXN014269,1,3927.09,Chennai,Desktop,Online,No,29,Electronics,0
TXN014270,4,8271.1,Mumbai,Mobile,POS,No,41,Travel,0
TXN014271,0,513.74,Mumbai,Mobile,Online,Yes,24,Electronics,0
TXN014272,9,210.99,Mumbai,POS,POS,No,51,Grocery,0
TXN014273,19,924.49,Chennai,Tablet,Online,No,57,Electronics,0
TXN014274,9,5687.24,Delhi,Tablet,POS,No,25,Food,0
TXN014275,4,336.64,Mumbai,Desktop,POS,No,49,Food,0
TXN014276,17,3767.57,Hyderabad,POS,Online,Yes,25,Electronics,0
TXN014277,20,195.05,Kolkata,Mobile,POS,No,67,Clothing,0
TXN014278,14,100.02,Bangalore,Mobile,Online,No,27,Clothing,0
TXN014279,19,6657.54,Bangalore,POS,POS,Yes,26,Food,0
TXN014280,7,4416.34,Bangalore,POS,POS,No,45,Entertainment,0
TXN014281,16,2738.28,Bangalore,Desktop,Online,Yes,65,Food,0
TXN014282,11,566.21,Bangalore,Mobile,Online,No,64,Grocery,0
TXN014283,20,980.72,Bangalore,POS,Online,Yes,18,Travel,0
TXN014284,11,149.48,Chennai,Mobile,POS,No,48,Entertainment,0
TXN014285,0,3109.98,Delhi,Tablet,Online,Yes,27,Entertainment,0
TXN014286,3,3475.91,Kolkata,POS,POS,No,30,Food,0
TXN014287,7,1187.18,Delhi,POS,Online,Yes,48,Entertainment,0
TXN014288,0,1239.36,Kolkata,Mobile,Online,Yes,25,Entertainment,0
TXN014289,14,2974.48,Mumbai,Desktop,Online,No,28,Clothing,0
TXN014290,17,8737.75,Hyderabad,Desktop,Online,Yes,59,Clothing,0
TXN014291,0,1506.14,Hyderabad,POS,POS,Yes,62,Travel,0
TXN014292,10,2041.23,Hyderabad,POS,POS,No,54,Grocery,0
TXN014293,22,3594.73,Kolkata,Mobile,POS,No,53,Grocery,1
TXN014294,1,1257.11,Chennai,Desktop,POS,Yes,64,Electronics,0
TXN014295,0,6094.43,Mumbai,Tablet,Online,Yes,47,Travel,0
TXN014296,11,5615.95,Bangalore,POS,Online,Yes,52,Food,0
TXN014297,15,3365.18,Chennai,Desktop,Online,No,21,Food,0
TXN014298,21,2309.59,Chennai,POS,Online,Yes,66,Entertainment,0
TXN014299,21,12316.99,Delhi,POS,Online,Yes,50,Clothing,0
TXN014300,9,3635.82,Delhi,Tablet,POS,Yes,19,Entertainment,0
TXN014301,17,3091.96,Mumbai,Mobile,Online,Yes,58,Travel,0
TXN014302,14,6282.28,Chennai,POS,POS,Yes,49,Food,0
TXN014303,16,2428.98,Hyderabad,POS,POS,No,30,Entertainment,0
TXN014304,9,834.87,Mumbai,Mobile,Online,Yes,25,Entertainment,0
TXN014305,2,444.71,Bangalore,Desktop,POS,Yes,34,Entertainment,0
TXN014306,20,1910.48,Hyderabad,POS,Online,No,21,Electronics,0
TXN014307,15,2174.87,Hyderabad,Desktop,POS,Yes,54,Clothing,0
TXN014308,5,5275.45,Delhi,Desktop,POS,Yes,53,Grocery,0
TXN014309,2,450.64,Chennai,Mobile,Online,No,35,Entertainment,0
TXN014310,8,3429.86,Bangalore,Tablet,POS,Yes,52,Entertainment,0
TXN014311,10,1087.76,Chennai,Desktop,Online,Yes,25,Food,0
TXN014312,20,8392.13,Bangalore,Tablet,POS,Yes,57,Grocery,0
TXN014313,12,1907.02,Kolkata,Desktop,POS,Yes,47,Electronics,0
TXN014314,17,2921.75,Bangalore,Tablet,Online,Yes,57,Electronics,0
TXN014315,21,3150.39,Kolkata,Tablet,Online,Yes,43,Grocery,0
TXN014316,23,286.25,Delhi,POS,Online,No,64,Food,0
TXN014317,21,5735.59,Kolkata,Desktop,POS,No,63,Food,0
TXN014318,3,538.23,Mumbai,Mobile,Online,No,55,Entertainment,0
TXN014319,21,1519.6,Hyderabad,Mobile,POS,No,23,Electronics,0
TXN014320,23,3349.39,Bangalore,Mobile,Online,Yes,31,Entertainment,0
TXN014321,7,170.41,Delhi,Desktop,Online,Yes,69,Food,0
TXN014322,12,2605.53,Hyderabad,Desktop,Online,No,57,Food,0
TXN014323,9,1582.47,Chennai,Tablet,Online,No,49,Travel,0
TXN014324,1,197.95,Bangalore,Desktop,POS,Yes,24,Food,0
TXN014325,7,3888.17,Bangalore,Tablet,Online,Yes,56,Grocery,0
TXN014326,5,2087.45,Kolkata,Tablet,POS,Yes,66,Travel,0
TXN014327,15,1084.8,Kolkata,POS,POS,No,38,Travel,0
TXN014328,17,264.29,Bangalore,Mobile,POS,Yes,33,Grocery,0
TXN014329,16,2378.73,Bangalore,Tablet,Online,Yes,49,Food,0
TXN014330,5,1095.69,Mumbai,Desktop,Online,No,32,Grocery,0
TXN014331,12,8794.57,Chennai,Mobile,POS,Yes,66,Electronics,0
TXN014332,22,2685.91,Mumbai,Desktop,Online,Yes,61,Clothing,0
TXN014333,13,1006.69,Mumbai,Desktop,POS,Yes,45,Grocery,0
TXN014334,20,2256.26,Chennai,Mobile,POS,No,51,Grocery,0
TXN014335,9,2326.3,Delhi,Mobile,Online,No,53,Food,0
TXN014336,23,3892.23,Chennai,Desktop,POS,Yes,51,Clothing,0
TXN014337,10,6974.56,Delhi,Desktop,Online,Yes,29,Grocery,0
TXN014338,12,9857.74,Bangalore,Desktop,POS,Yes,22,Entertainment,0
TXN014339,11,3796.38,Hyderabad,Desktop,Online,No,29,Electronics,0
TXN014340,8,2368.4,Mumbai,Tablet,POS,Yes,56,Food,0
TXN014341,3,764.41,Bangalore,Desktop,POS,Yes,59,Grocery,0
TXN014342,6,1547.66,Mumbai,Mobile,Online,No,42,Entertainment,0
TXN014343,23,2012.92,Kolkata,Mobile,POS,Yes,50,Electronics,0
TXN014344,21,412.17,Mumbai,Desktop,POS,Yes,20,Travel,0
TXN014345,1,888.77,Mumbai,POS,POS,Yes,25,Food,0
TXN014346,6,12491.59,Mumbai,Mobile,POS,No,40,Clothing,0
TXN014347,8,4240.26,Delhi,Mobile,POS,Yes,36,Food,0
TXN014348,4,1973.38,Kolkata,Tablet,POS,No,61,Electronics,0
TXN014349,14,768.68,Delhi,POS,Online,No,55,Travel,0
TXN014350,17,2556.06,Chennai,POS,Online,Yes,47,Entertainment,0
TXN014351,3,791.41,Chennai,Tablet,POS,Yes,60,Travel,0
TXN014352,18,643.7,Kolkata,POS,POS,Yes,26,Grocery,0
TXN014353,19,295.34,Chennai,Mobile,Online,No,33,Entertainment,0
TXN014354,6,1273.27,Bangalore,Mobile,POS,Yes,18,Electronics,0
TXN014355,7,2340.85,Delhi,Tablet,POS,Yes,19,Grocery,0
TXN014356,16,520.66,Mumbai,Mobile,POS,No,30,Travel,0
TXN014357,12,671.06,Bangalore,Desktop,POS,Yes,18,Grocery,0
TXN014358,23,1488.5,Mumbai,Desktop,Online,Yes,57,Travel,0
TXN014359,20,2017.28,Chennai,Desktop,POS,Yes,38,Food,0
TXN014360,22,4310.03,Delhi,Tablet,POS,Yes,62,Electronics,0
TXN014361,10,2508.48,Chennai,Mobile,Online,No,31,Electronics,0
TXN014362,0,2884.66,Hyderabad,POS,POS,Yes,39,Entertainment,1
TXN014363,1,3574.26,Hyderabad,Mobile,Online,No,63,Clothing,0
TXN014364,16,1798.88,Delhi,Desktop,POS,Yes,63,Clothing,0
TXN014365,4,1260.82,Mumbai,Mobile,Online,Yes,44,Food,0
TXN014366,5,4834.63,Mumbai,Desktop,Online,No,55,Grocery,0
TXN014367,23,5286.38,Hyderabad,Desktop,Online,Yes,39,Clothing,0
TXN014368,6,501.64,Mumbai,Desktop,POS,No,32,Entertainment,0
TXN014369,20,9196.5,Kolkata,Mobile,Online,No,22,Electronics,0
TXN014370,14,7974.47,Chennai,Desktop,Online,Yes,30,Entertainment,0
TXN014371,18,6140.99,Kolkata,Tablet,Online,Yes,47,Travel,0
TXN014372,15,1647.96,Bangalore,Tablet,POS,Yes,42,Grocery,0
TXN014373,12,5538.87,Kolkata,POS,Online,Yes,49,Clothing,0
TXN014374,4,2967.06,Mumbai,Tablet,Online,No,28,Food,0
TXN014375,2,689.73,Delhi,Desktop,Online,No,68,Electronics,0
TXN014376,2,4473.41,Chennai,Mobile,POS,No,64,Electronics,0
TXN014377,18,1563.11,Chennai,Mobile,POS,No,21,Clothing,0
TXN014378,13,1036.63,Chennai,Desktop,Online,No,42,Food,0
TXN014379,15,6318.4,Bangalore,POS,Online,No,67,Clothing,0
TXN014380,21,5947.54,Chennai,Desktop,POS,Yes,39,Electronics,0
TXN014381,16,5993.55,Hyderabad,POS,POS,Yes,18,Electronics,0
TXN014382,3,5888.15,Bangalore,POS,Online,Yes,18,Entertainment,0
TXN014383,12,2423.85,Mumbai,Desktop,Online,No,34,Clothing,0
TXN014384,7,2878.54,Delhi,Mobile,Online,No,26,Entertainment,0
TXN014385,18,8919.89,Mumbai,Tablet,Online,Yes,62,Food,0
TXN014386,4,415.52,Kolkata,Tablet,POS,No,58,Electronics,0
TXN014387,1,4923.74,Chennai,Tablet,POS,No,65,Grocery,0
TXN014388,14,2241.34,Kolkata,Desktop,POS,No,61,Food,0
TXN014389,1,11506.23,Bangalore,POS,POS,No,20,Entertainment,0
TXN014390,10,3058.49,Mumbai,Mobile,POS,No,65,Electronics,0
TXN014391,12,532.16,Chennai,Mobile,Online,No,65,Clothing,0
TXN014392,22,5070.17,Hyderabad,Tablet,Online,Yes,20,Food,0
TXN014393,9,3350.37,Bangalore,Tablet,Online,Yes,42,Clothing,0
TXN014394,2,483.77,Mumbai,Tablet,POS,No,41,Food,0
TXN014395,4,27.1,Mumbai,Tablet,POS,Yes,46,Travel,0
TXN014396,2,2353.47,Bangalore,Desktop,POS,No,42,Food,0
TXN014397,5,829.19,Delhi,Desktop,Online,No,25,Grocery,0
TXN014398,12,6057.67,Mumbai,Mobile,POS,No,69,Food,0
TXN014399,9,866.77,Chennai,POS,Online,No,53,Entertainment,0
TXN014400,18,3261.74,Kolkata,Mobile,Online,No,40,Entertainment,0
TXN014401,7,1269.96,Bangalore,Mobile,Online,Yes,38,Food,0
TXN014402,17,1293.82,Delhi,POS,POS,Yes,37,Clothing,0
TXN014403,2,602.0,Mumbai,POS,Online,Yes,66,Electronics,0
TXN014404,23,2095.82,Kolkata,POS,POS,No,24,Travel,0
TXN014405,23,2597.3,Hyderabad,Mobile,POS,Yes,39,Entertainment,0
TXN014406,16,2609.75,Delhi,Tablet,Online,No,31,Clothing,0
TXN014407,7,5826.56,Bangalore,Desktop,POS,No,57,Travel,0
TXN014408,9,3169.65,Mumbai,Tablet,POS,No,37,Travel,0
TXN014409,1,4043.97,Hyderabad,Tablet,POS,No,66,Entertainment,0
TXN014410,11,1172.24,Mumbai,Mobile,POS,Yes,23,Clothing,0
TXN014411,22,1637.73,Hyderabad,Desktop,POS,No,42,Entertainment,0
TXN014412,5,55.39,Bangalore,Desktop,Online,No,36,Electronics,0
TXN014413,1,247.24,Kolkata,Desktop,POS,Yes,30,Clothing,0
TXN014414,20,1458.98,Kolkata,Tablet,POS,Yes,26,Food,0
TXN014415,22,706.16,Chennai,POS,Online,Yes,27,Food,0
TXN014416,23,5029.29,Mumbai,Tablet,Online,Yes,65,Travel,0
TXN014417,2,3385.54,Bangalore,Mobile,POS,No,47,Grocery,0
TXN014418,16,10550.38,Mumbai,Desktop,POS,Yes,29,Grocery,0
TXN014419,6,6542.0,Chennai,Tablet,POS,Yes,67,Electronics,0
TXN014420,20,11404.27,Chennai,Desktop,Online,Yes,31,Grocery,0
TXN014421,4,1363.69,Delhi,POS,Online,Yes,46,Entertainment,0
TXN014422,22,1987.13,Mumbai,Desktop,POS,No,49,Electronics,0
TXN014423,0,1398.64,Bangalore,Desktop,Online,No,67,Travel,0
TXN014424,7,9998.3,Delhi,Desktop,Online,Yes,42,Electronics,0
TXN014425,11,1546.05,Hyderabad,POS,Online,No,68,Electronics,0
TXN014426,13,372.48,Bangalore,Tablet,Online,No,41,Food,0
TXN014427,15,865.09,Chennai,Tablet,Online,Yes,53,Travel,1
TXN014428,9,1659.22,Kolkata,Tablet,POS,Yes,23,Clothing,0
TXN014429,14,2771.41,Kolkata,Desktop,POS,No,21,Travel,1
TXN014430,20,2887.68,Bangalore,POS,POS,Yes,45,Entertainment,0
TXN014431,23,4266.18,Bangalore,Desktop,POS,Yes,50,Grocery,0
TXN014432,14,3131.24,Kolkata,Tablet,POS,Yes,61,Food,0
TXN014433,9,2029.07,Delhi,POS,Online,Yes,28,Food,0
TXN014434,20,91.91,Kolkata,Tablet,Online,Yes,69,Food,0
TXN014435,6,3562.61,Chennai,Mobile,Online,Yes,31,Food,0
TXN014436,2,268.0,Mumbai,Desktop,POS,No,69,Travel,0
TXN014437,1,1897.91,Bangalore,POS,Online,No,18,Clothing,0
TXN014438,5,6801.54,Delhi,Mobile,POS,Yes,29,Clothing,0
TXN014439,20,2725.55,Hyderabad,POS,Online,No,29,Travel,0
TXN014440,8,665.55,Chennai,Desktop,POS,No,69,Entertainment,0
TXN014441,9,4950.13,Mumbai,Tablet,POS,Yes,38,Clothing,0
TXN014442,3,1071.78,Delhi,Tablet,Online,No,46,Entertainment,0
TXN014443,2,2583.07,Bangalore,Desktop,Online,Yes,26,Electronics,0
TXN014444,8,3030.56,Delhi,Desktop,Online,Yes,28,Travel,0
TXN014445,23,3940.49,Chennai,Tablet,POS,Yes,45,Travel,0
TXN014446,21,201.57,Kolkata,POS,POS,No,66,Food,0
TXN014447,16,5777.94,Bangalore,POS,POS,Yes,55,Electronics,0
TXN014448,13,362.61,Mumbai,Desktop,POS,Yes,45,Entertainment,0
TXN014449,9,297.92,Hyderabad,POS,Online,No,27,Travel,0
TXN014450,12,1831.3,Bangalore,Mobile,POS,Yes,66,Food,0
TXN014451,11,1396.51,Chennai,Desktop,POS,No,58,Food,0
TXN014452,0,168.48,Mumbai,Mobile,POS,Yes,25,Entertainment,0
TXN014453,21,544.57,Chennai,POS,POS,No,45,Entertainment,0
TXN014454,18,1735.24,Bangalore,Mobile,POS,No,44,Travel,0
TXN014455,18,5299.54,Delhi,Mobile,Online,Yes,62,Grocery,0
TXN014456,5,387.95,Chennai,Tablet,Online,Yes,52,Entertainment,0
TXN014457,12,331.22,Kolkata,POS,Online,Yes,38,Clothing,0
TXN014458,18,4901.64,Kolkata,POS,Online,Yes,42,Entertainment,0
TXN014459,12,2033.69,Bangalore,POS,Online,Yes,67,Clothing,0
TXN014460,21,1340.03,Hyderabad,POS,POS,No,59,Electronics,0
TXN014461,20,1856.09,Mumbai,Tablet,POS,No,61,Grocery,0
TXN014462,3,1587.21,Delhi,Tablet,POS,No,28,Grocery,0
TXN014463,23,4568.32,Mumbai,Mobile,POS,No,31,Food,0
TXN014464,1,28.11,Chennai,Mobile,Online,No,65,Entertainment,0
TXN014465,14,1703.03,Bangalore,POS,Online,Yes,39,Food,0
TXN014466,11,518.97,Delhi,Tablet,Online,No,69,Travel,0
TXN014467,6,1105.75,Bangalore,POS,Online,No,69,Grocery,0
TXN014468,19,356.93,Bangalore,Desktop,POS,No,21,Travel,1
TXN014469,17,1670.55,Bangalore,POS,Online,No,46,Grocery,0
TXN014470,22,3092.54,Mumbai,POS,Online,Yes,38,Entertainment,0
TXN014471,12,3250.52,Chennai,POS,Online,No,32,Travel,0
TXN014472,16,4779.86,Chennai,Tablet,Online,No,25,Clothing,0
TXN014473,3,5062.38,Hyderabad,POS,POS,No,23,Grocery,0
TXN014474,13,2731.92,Mumbai,POS,POS,Yes,58,Electronics,0
TXN014475,19,1306.92,Kolkata,Mobile,Online,No,19,Travel,0
TXN014476,12,158.04,Delhi,Desktop,Online,Yes,48,Food,0
TXN014477,2,109.59,Hyderabad,POS,Online,Yes,50,Food,0
TXN014478,17,360.62,Delhi,Tablet,POS,No,52,Clothing,0
TXN014479,13,12374.06,Mumbai,POS,POS,Yes,25,Food,0
TXN014480,14,4625.02,Bangalore,POS,POS,No,38,Electronics,0
TXN014481,2,1556.94,Bangalore,Mobile,POS,Yes,54,Travel,0
TXN014482,0,1883.21,Chennai,Desktop,Online,Yes,54,Travel,0
TXN014483,23,4011.16,Mumbai,Mobile,POS,No,55,Travel,0
TXN014484,16,2167.11,Kolkata,Mobile,POS,Yes,42,Grocery,0
TXN014485,2,1340.81,Kolkata,Tablet,POS,No,30,Entertainment,0
TXN014486,13,1290.32,Delhi,Desktop,POS,Yes,56,Electronics,0
TXN014487,2,705.81,Delhi,POS,POS,Yes,23,Clothing,0
TXN014488,12,6504.47,Bangalore,POS,POS,Yes,37,Grocery,0
TXN014489,14,1604.09,Bangalore,Desktop,Online,Yes,32,Grocery,0
TXN014490,17,4187.37,Mumbai,Tablet,Online,Yes,34,Grocery,0
TXN014491,13,2558.27,Bangalore,Tablet,Online,Yes,34,Clothing,0
TXN014492,20,4208.41,Bangalore,Tablet,POS,No,44,Grocery,0
TXN014493,2,1161.0,Chennai,Mobile,POS,No,48,Clothing,0
