transaction_time,transaction_amount,device_type,channel,card_present,customer_age,merchant_category,is_fraud
18,2905.4,1,1,1,60,0,0
12,5762.74,3,1,0,37,4,0
0,841.82,2,1,0,48,1,0
19,1860.45,3,1,1,64,3,0
14,2595.67,0,1,0,62,4,0
13,2992.16,1,0,0,35,4,0
7,13026.19,1,0,0,59,1,0
9,5611.07,2,0,0,42,2,0
8,170.54,1,1,0,34,5,0
16,555.86,1,1,0,59,1,0
8,3211.32,3,0,0,42,5,0
2,825.32,0,1,1,21,5,0
10,519.38,1,1,0,60,1,0
11,3295.69,2,1,0,69,3,0
9,2306.36,2,1,0,22,5,0
16,4907.19,2,1,1,43,5,0
16,1154.17,1,1,1,55,3,0
10,1200.11,0,0,0,55,1,0
21,489.29,3,0,1,40,0,0
3,3168.88,0,0,0,27,0,0
6,3702.18,3,0,0,64,4,0
20,446.99,2,0,0,29,5,0
13,879.55,2,1,0,19,5,0
6,502.67,0,1,1,18,5,0
23,4131.14,0,0,1,32,1,0
7,703.74,0,0,1,40,3,0
0,495.5,2,1,1,28,1,0
23,217.23,1,0,0,39,0,0
21,5338.89,1,1,1,38,4,0
3,397.1,3,0,1,62,0,0
11,90.35,3,0,1,25,0,0
23,199.4,0,0,0,36,5,0
2,1371.05,2,0,0,66,0,0
12,2723.87,1,0,1,18,2,0
19,1523.51,2,0,1,35,3,0
5,1823.15,1,0,1,19,4,0
10,7551.25,0,1,1,69,3,0
22,4267.89,2,0,0,45,5,0
3,1251.28,3,0,1,56,2,0
19,502.82,3,0,1,29,0,0
15,4148.97,3,0,0,36,4,0
6,2556.6,0,1,0,32,5,0
21,9830.05,1,0,0,35,3,0
10,7172.36,1,0,0,56,0,0
23,2487.88,0,1,0,52,4,0
0,217.42,1,0,0,61,0,0
6,94.35,0,0,0,44,1,0
11,5451.61,3,0,0,48,3,0
6,3592.4,3,0,1,69,2,0
22,2464.01,3,0,1,51,4,0
6,3503.17,2,0,0,31,2,0
9,2328.2,0,1,0,43,3,0
15,2590.65,1,1,1,43,3,0
7,768.12,2,0,0,29,5,0
8,1823.69,3,0,0,56,1,0
8,33.41,2,0,1,34,5,0
1,3314.5,1,1,1,48,2,0
12,1211.76,0,1,0,27,4,0
12,3204.17,3,1,1,38,5,0
22,7829.85,3,1,1,59,3,0
22,2686.84,0,1,0,29,1,0
3,1192.87,0,0,1,32,4,0
23,696.4,1,1,1,19,1,0
11,869.89,0,0,1,43,0,0
16,13097.76,1,0,1,52,0,0
1,2866.37,2,1,1,26,5,0
12,1742.38,2,0,1,21,1,0
17,787.9,3,1,0,57,1,0
14,4449.09,0,0,0,68,5,0
7,1470.34,0,0,0,68,0,0
14,1074.86,1,0,1,44,0,0
0,754.26,3,1,1,29,5,0
19,616.03,1,0,0,28,4,0
9,958.04,2,1,1,43,5,0
11,2960.16,2,0,1,63,5,0
4,822.71,3,1,1,55,4,0
8,187.54,0,1,1,50,3,0
22,1334.29,3,0,1,30,5,0
7,2637.36,0,1,0,59,0,0
15,186.32,1,0,1,51,2,0
13,1807.86,0,1,1,59,1,0
12,161.12,3,1,0,59,3,0
22,4385.38,1,1,1,34,0,0
20,6164.42,1,0,1,40,0,0
12,9956.76,1,1,0,51,4,0
4,3525.8,3,1,1,59,0,0
15,2999.54,3,0,0,40,2,0
10,3553.27,3,0,1,45,4,0
21,5785.79,0,0,0,66,4,0
4,4936.64,3,0,1,53,1,0
12,1731.41,1,0,0,25,0,0
10,3158.68,3,0,0,52,5,0
18,529.93,2,1,0,41,1,0
2,3561.6,1,0,0,22,5,0
14,3936.57,1,1,1,54,5,0
6,4848.03,3,1,0,42,0,0
6,5105.46,2,1,0,50,1,0
5,1738.96,2,0,0,58,4,0
2,7015.16,3,0,1,37,1,0
12,11882.11,0,0,0,53,0,0
6,11455.75,1,1,0,24,2,0
4,2643.94,0,1,0,36,4,0
22,2459.42,0,0,0,23,3,0
17,1833.78,0,0,0,33,0,0
21,1069.14,2,0,1,22,1,0
7,1218.31,0,1,0,37,3,0
16,729.09,3,1,0,33,4,0
19,9351.84,0,1,0,18,5,0
0,2901.38,1,0,0,54,3,0
13,8175.43,1,1,1,22,4,0
16,1468.79,1,0,0,67,2,0
9,1062.3,1,1,1,47,4,0
11,427.27,3,0,0,33,1,0
15,1071.08,2,0,0,34,4,0
13,6626.21,1,1,1,33,4,0
15,2618.8,2,1,1,30,1,0
7,1807.06,2,1,1,32,4,0
22,2519.72,2,0,0,54,2,0
9,6696.08,3,0,0,51,2,0
16,642.64,3,0,0,44,5,0
17,10114.28,1,1,1,55,1,0
19,3291.59,3,0,0,31,2,0
15,5800.32,2,1,0,60,4,0
16,2235.89,3,1,0,67,5,0
15,810.07,0,1,0,63,2,0
18,2514.06,2,1,1,53,4,0
23,211.07,1,0,1,44,4,0
23,5735.59,1,1,0,39,4,1
7,3145.86,1,1,0,18,5,0
5,997.44,3,1,0,65,0,0
5,962.56,2,0,0,30,2,0
20,6993.14,0,0,0,19,0,0
8,5514.8,0,0,0,39,2,0
3,4320.46,0,1,1,41,4,0
11,1607.36,2,0,1,20,2,0
11,6179.04,3,1,0,60,1,0
22,850.63,3,0,0,58,4,0
16,73.66,2,0,0,61,3,0
14,1700.97,3,0,1,22,4,0
8,7559.44,3,0,0,26,0,0
6,2540.48,3,1,1,31,3,0
9,781.9,1,1,1,68,1,0
15,3156.51,2,0,0,52,2,0
11,4099.31,2,0,1,36,5,0
6,2397.78,1,0,0,22,5,0
17,5546.86,0,1,1,34,4,0
14,2692.21,1,0,1,24,5,0
5,302.85,0,0,1,26,0,0
11,4975.02,1,1,0,40,1,0
10,474.72,0,1,0,19,5,0
19,6430.47,0,0,1,59,1,0
2,2213.46,1,1,1,58,1,0
1,3948.81,1,0,1,20,5,0
5,10736.84,1,0,1,62,4,0
23,1696.6,0,1,1,51,0,0
21,1847.01,3,1,1,37,0,0
4,5243.44,1,1,0,43,5,1
17,350.4,2,0,0,47,2,0
15,84.27,2,1,1,35,1,0
7,2781.42,0,0,1,66,5,0
19,550.04,2,1,0,30,4,0
21,886.09,2,0,0,38,0,0
10,11224.3,0,1,0,60,2,0
9,3176.57,3,0,0,39,3,0
23,5808.89,2,0,0,49,4,1
11,6842.21,0,0,1,43,2,0
20,388.11,0,1,1,33,4,0
5,7884.01,0,0,0,27,2,0
19,6041.39,3,1,1,32,5,0
4,139.21,0,0,1,57,4,0
22,11343.99,0,0,0,62,4,0
8,1839.22,3,0,1,28,1,0
15,11005.87,3,0,0,63,4,0
21,5209.33,2,1,0,62,1,0
13,1740.17,3,0,0,40,1,0
21,2149.6,2,0,1,22,1,0
7,965.15,3,1,1,59,4,0
19,2001.97,0,1,1,19,3,0
18,341.16,2,0,0,18,5,0
13,7178.68,0,1,0,26,3,0
6,3747.04,3,1,0,20,2,0
4,4907.45,0,0,1,20,1,0
17,2272.24,0,1,0,54,1,0
1,402.77,0,1,0,20,3,0
10,2311.67,3,1,1,32,2,0
21,1197.88,2,1,0,45,2,0
7,30.47,1,0,0,62,3,0
0,2863.81,3,0,0,55,2,0
21,5765.25,2,0,1,49,1,0
11,3719.34,3,0,0,55,1,0
1,759.0,3,0,1,20,2,0
17,5129.98,1,0,1,24,3,0
6,1111.02,3,1,1,24,5,0
16,739.56,2,0,0,28,2,0
21,9743.51,3,0,0,50,2,0
22,50.21,2,1,1,18,1,0
13,550.22,1,0,0,66,1,0
23,1887.71,2,0,0,19,4,0
6,548.41,2,0,1,26,2,0
21,547.69,3,0,0,69,1,0
2,3018.22,2,0,0,31,3,0
5,5128.27,0,1,1,30,1,0
19,3250.73,3,0,0,24,4,0
1,320.93,2,1,0,69,2,0
16,6772.22,1,0,0,27,1,0
11,7682.04,2,0,0,35,2,0
11,989.69,2,1,0,59,1,0
16,2416.35,0,1,0,32,3,0
9,1992.14,1,1,1,50,0,0
2,3309.89,3,0,0,56,3,0
19,11442.84,1,1,0,52,3,0
17,12888.72,3,1,1,28,1,0
12,2134.82,0,0,0,21,0,0
11,289.37,2,0,0,56,1,0
16,1221.53,2,1,0,32,3,0
3,1601.09,3,1,0,49,2,0
22,2294.79,3,1,1,45,2,0
9,9684.53,1,0,1,25,1,0
10,913.13,2,0,1,69,2,0
5,2308.06,2,1,1,69,2,0
5,1031.9,3,0,1,51,1,0
8,7557.07,1,1,0,30,2,0
14,13802.85,3,1,0,49,4,0
1,6137.77,3,1,0,66,0,1
3,1240.84,0,1,0,60,4,0
4,976.71,0,0,0,46,2,0
16,1692.52,2,0,1,57,5,0
7,4129.94,3,1,0,53,2,0
7,28.08,2,1,0,35,2,0
21,15962.4,3,1,1,56,1,0
11,6447.31,3,0,1,37,4,0
20,72.31,3,0,0,20,3,0
7,1444.29,3,1,0,18,2,0
18,3492.66,2,0,1,57,0,0
2,828.87,1,0,1,20,2,0
17,462.39,1,1,0,22,3,0
20,2977.24,3,1,0,37,2,0
18,7015.43,3,0,1,68,2,0
18,9343.1,0,1,1,30,4,0
14,30.95,2,0,0,61,2,0
5,6225.33,2,0,1,26,3,0
15,2468.18,2,0,1,36,3,0
7,814.26,2,0,0,55,4,0
15,2878.72,1,1,0,35,2,0
17,16410.0,0,1,0,44,0,0
19,969.61,0,0,0,35,5,0
15,972.57,3,0,0,29,0,0
10,3601.36,0,0,1,45,4,0
6,132.51,3,0,0,68,5,0
16,5153.53,0,0,1,46,4,0
16,3171.22,3,1,1,25,1,0
11,5520.16,3,0,0,42,0,0
12,786.98,1,0,1,52,2,0
9,5635.68,0,0,1,33,1,0
6,1785.96,1,1,1,65,4,0
13,427.19,3,1,0,27,0,0
22,6950.74,3,1,0,56,3,0
0,3662.47,0,1,0,65,3,0
16,552.8,0,0,1,51,2,0
3,849.1,2,1,1,64,0,0
20,939.47,2,1,0,44,4,0
4,9917.73,3,0,0,30,5,0
19,6519.34,0,1,1,33,3,0
23,1275.53,0,0,0,44,0,0
22,1885.66,0,1,0,65,4,0
6,1007.59,1,1,0,68,0,0
9,4071.94,3,1,0,69,3,0
16,527.38,0,1,1,50,3,0
6,1240.25,0,1,0,62,3,0
0,2795.01,1,1,0,66,2,0
6,6295.13,2,0,0,43,1,0
23,3028.1,2,0,0,63,3,0
10,8426.59,1,0,1,61,5,0
8,8012.67,0,1,1,36,0,0
11,3800.73,0,1,0,35,5,0
2,980.11,0,0,1,62,1,0
3,3447.31,1,0,0,50,1,0
3,642.32,1,1,1,23,1,0
12,1215.82,3,1,1,64,3,0
22,4255.21,0,0,0,59,5,0
18,5704.03,2,0,0,18,5,0
9,1617.52,1,0,1,44,5,0
4,2223.47,3,1,0,45,3,0
6,1463.93,1,1,1,20,1,1
23,1957.74,0,1,1,42,3,0
15,2155.32,2,0,1,57,5,0
0,3531.35,3,1,0,34,2,0
11,4165.18,0,1,0,29,0,0
1,11068.59,0,1,1,53,4,0
6,1726.9,1,0,1,69,4,0
10,260.4,1,1,1,23,5,0
12,3495.86,1,0,0,27,1,0
1,2069.11,3,0,0,49,3,0
6,5516.96,3,0,1,53,3,0
14,475.39,1,1,1,26,0,0
10,3106.19,3,0,1,41,4,0
1,1844.44,0,0,0,48,3,0
6,1630.58,2,0,0,55,2,0
3,2496.3,2,1,1,20,3,0
10,3457.77,2,1,1,52,3,0
1,5709.97,0,0,1,43,4,0
15,804.08,3,0,1,46,5,0
6,1040.58,1,0,0,31,4,0
12,2386.08,3,1,1,44,0,0
4,1276.5,2,0,1,19,1,0
16,2520.38,3,1,1,64,0,0
20,670.0,2,1,0,39,2,0
11,1102.98,2,1,1,58,4,0
18,1178.43,3,0,1,38,1,0
6,14607.64,3,1,0,24,0,0
5,5779.61,2,0,1,33,2,0
7,5454.94,0,1,1,39,4,0
12,2161.99,0,1,0,33,4,0
4,1886.85,2,1,0,50,4,0
1,218.12,1,0,0,63,0,0
8,659.42,3,1,1,18,3,0
10,6771.31,1,1,0,44,3,0
23,2237.38,0,0,1,22,0,0
5,13131.3,2,0,1,63,5,0
6,2687.91,0,1,0,64,5,0
6,1421.97,3,0,0,40,3,0
18,961.07,2,0,1,41,5,0
5,7516.3,3,0,0,20,2,0
10,1389.6,2,0,1,59,4,0
10,473.97,2,0,1,55,5,0
6,978.27,0,1,0,48,1,0
1,3112.18,1,1,1,23,5,0
18,428.19,1,0,1,37,1,0
3,288.1,2,0,0,54,5,0
5,1835.4,1,0,1,53,2,0
16,262.08,3,0,1,55,1,0
4,1497.37,3,1,1,67,5,0
6,1169.03,1,0,1,24,5,0
8,1490.16,2,1,1,32,4,0
0,2007.05,2,0,1,53,5,0
0,614.91,0,1,1,46,4,0
18,1752.47,0,0,1,48,5,0
5,1345.99,2,0,1,29,5,0
17,4761.17,0,1,1,53,1,0
9,3559.27,3,0,0,58,3,0
10,6179.9,2,1,1,30,2,0
0,3317.0,2,0,0,57,5,0
0,387.2,2,0,0,44,3,0
12,2122.21,2,1,0,63,1,0
4,4069.85,1,1,1,53,4,0
19,5529.38,0,1,0,67,2,0
0,600.02,1,1,0,46,2,0
19,758.89,3,1,1,53,3,0
2,5946.74,0,1,1,35,3,0
17,1993.12,3,0,0,65,0,0
8,1806.76,0,0,0,57,3,0
13,2044.34,3,1,1,53,1,0
16,571.06,3,0,0,50,2,0
22,2963.65,3,0,0,38,4,1
13,4950.37,0,0,1,57,0,0
3,5443.14,3,1,1,19,2,0
4,92.55,2,0,1,61,2,0
20,3767.79,1,1,0,35,0,0
16,286.97,2,0,1,43,1,0
21,10221.88,3,0,0,31,5,0
1,1974.74,3,1,1,32,5,0
22,4480.51,3,0,0,50,5,0
21,2917.45,1,1,0,36,4,0
4,9105.7,2,1,0,35,2,1
3,10909.77,1,0,1,42,1,0
3,980.85,1,1,1,58,2,0
5,1978.38,3,1,0,27,1,0
19,2104.99,0,0,1,65,0,0
20,586.94,0,0,1,32,5,0
12,7028.27,3,1,1,56,3,0
21,1290.53,0,0,1,35,1,0
4,274.56,3,0,0,57,2,0
22,503.6,1,0,0,18,3,0
22,2160.35,2,0,0,36,0,0
6,6403.22,3,1,0,67,4,0
19,2968.35,1,0,0,54,1,0
0,725.57,0,1,1,54,0,0
13,1056.35,3,1,0,26,4,0
23,11192.24,2,1,0,69,0,1
3,162.89,2,1,1,41,5,0
16,15522.11,2,0,0,43,3,0
20,7088.84,1,1,0,31,3,0
13,3404.12,0,1,1,26,1,0
15,8604.78,2,1,1,68,3,0
13,496.28,3,0,1,22,2,0
15,8572.58,3,0,1,58,3,0
23,716.96,1,0,0,59,2,0
19,2370.38,0,1,0,58,4,0
7,2012.76,0,0,0,53,0,0
23,2155.14,2,0,1,21,1,0
2,933.38,2,0,1,20,4,0
18,4551.11,3,0,0,20,1,0
0,4071.18,0,0,0,31,1,0
1,9235.07,3,1,0,28,5,1
14,2121.68,0,1,1,45,0,0
21,2382.83,2,1,1,69,4,0
9,7010.69,1,0,0,59,2,0
17,7556.25,1,0,0,23,0,0
21,3145.5,1,1,1,42,2,0
13,5150.99,0,1,1,35,3,0
16,2110.44,2,1,0,42,2,0
12,1474.03,0,1,1,30,2,0
0,5986.81,2,1,1,25,4,0
4,4505.41,2,0,0,29,5,0
12,832.85,1,1,1,33,3,0
13,146.45,2,1,0,58,2,0
23,2501.37,2,0,1,48,2,0
2,5528.21,2,1,1,22,3,0
14,851.87,2,1,1,36,3,0
18,4375.25,3,0,0,44,3,0
16,1603.34,1,0,1,30,3,0
2,1227.1,3,1,0,58,0,0
15,569.19,0,1,0,26,0,0
13,8167.68,1,0,1,32,4,0
11,767.38,1,1,1,37,2,0
11,982.13,2,1,1,47,4,0
10,1208.1,3,0,1,61,0,0
16,1005.0,0,1,0,20,0,0
7,533.46,2,0,1,41,1,0
16,1312.96,0,1,0,59,1,0
20,1914.69,0,0,0,27,3,0
22,2407.36,3,1,0,26,0,0
19,510.58,1,1,0,20,4,0
10,4534.4,0,0,1,32,4,0
1,1119.85,1,0,0,24,4,1
9,7501.23,0,0,1,34,5,0
9,1199.43,3,0,1,22,5,0
10,5960.67,1,0,0,20,4,0
5,1304.06,3,1,0,51,4,0
3,2114.64,1,1,0,45,1,0
23,1397.34,0,0,0,32,2,0
11,1468.64,0,1,1,21,5,0
10,2891.58,1,1,1,38,0,0
22,3542.02,2,1,1,24,5,0
22,6131.61,3,1,0,39,4,0
12,2525.31,0,1,1,53,3,0
4,733.27,3,0,0,58,5,0
5,13692.11,3,1,1,42,5,0
0,3453.89,1,1,0,54,4,0
5,1408.82,1,0,0,66,2,0
17,10345.29,2,1,1,42,0,0
21,9544.27,1,1,1,53,4,0
8,248.64,2,1,0,35,3,0
23,60.07,1,0,1,26,5,0
14,136.43,1,1,0,20,2,0
7,3468.54,1,1,1,21,1,0
18,3722.73,2,1,1,37,4,0
23,3862.37,0,0,0,27,2,0
15,2984.7,1,1,1,68,2,0
5,1008.48,2,1,0,29,2,0
5,548.63,3,0,0,59,1,0
21,7887.37,2,0,0,43,2,0
2,7330.38,0,0,0,18,4,0
9,833.14,3,1,0,21,1,0
0,551.54,1,0,0,22,3,0
13,1411.65,0,1,0,35,5,0
3,148.85,3,1,0,52,3,0
11,530.71,2,0,0,34,2,0
5,1435.55,3,1,0,19,4,0
10,818.36,0,1,0,31,2,0
11,4004.75,0,1,0,20,1,0
9,7060.36,1,1,1,37,4,0
17,7195.31,3,1,0,23,4,0
6,2781.13,2,1,0,39,5,0
6,3647.02,3,0,0,21,4,0
10,2043.84,1,1,0,24,3,0
3,475.89,2,1,0,68,0,0
19,3023.87,2,1,0,53,4,0
0,1292.14,2,0,1,43,1,0
12,17.43,1,0,1,29,3,0
17,2566.67,0,0,1,57,2,0
8,663.32,1,0,0,66,3,0
23,6528.01,3,1,1,65,5,0
23,8151.79,2,1,1,33,0,0
8,530.83,2,0,1,48,1,0
22,89.56,2,1,1,47,4,0
8,12.16,1,1,1,67,1,0
9,7327.04,0,1,0,21,5,0
1,494.69,2,0,1,54,5,0
5,1714.55,3,0,0,64,2,0
14,176.58,1,0,0,36,1,0
2,1402.08,2,0,1,45,1,0
10,4617.29,3,0,1,59,5,0
5,1566.01,0,0,1,47,2,0
2,4482.71,3,0,0,39,1,0
23,3502.34,2,1,0,62,3,0
10,2185.13,0,1,1,35,3,0
14,4014.91,1,1,0,60,4,0
12,6338.72,1,1,0,65,5,0
19,4725.28,1,0,1,53,3,0
9,3530.34,1,1,1,20,0,0
5,3630.2,2,0,0,40,1,0
14,526.99,0,0,1,56,1,0
17,9027.79,1,1,1,46,2,0
17,690.75,0,0,1,67,4,0
6,1287.52,2,1,1,57,5,0
14,2189.35,1,1,0,37,3,0
17,404.65,1,1,0,57,4,0
17,2701.07,0,1,0,41,3,0
19,605.17,1,0,0,52,2,0
8,7706.21,0,1,1,50,0,0
23,6585.93,1,1,0,37,1,1
1,2358.59,1,0,1,46,1,0
7,1790.66,2,0,1,18,0,0
19,324.77,1,0,0,32,1,0
1,5199.91,3,1,1,41,4,0
10,1431.06,1,0,0,67,0,0
6,848.38,3,0,0,68,0,0
5,16079.31,3,0,0,54,0,0
9,3310.55,0,1,1,33,4,0
4,230.2,3,0,1,42,4,0
10,4847.81,0,0,0,18,0,0
0,4163.71,0,1,0,32,3,0
1,1538.48,0,0,1,38,4,0
23,396.1,3,1,1,26,1,0
0,2064.15,2,1,0,34,4,0
18,4323.13,0,1,1,52,2,0
1,237.18,3,0,1,39,2,0
20,535.38,0,0,1,43,4,0
19,2894.29,0,1,1,42,1,0
22,2459.84,2,1,1,47,2,0
20,7064.41,0,1,0,61,5,0
23,5058.83,3,0,0,28,2,0
3,7533.62,3,1,1,40,1,0
11,1881.85,2,1,0,66,5,0
21,4650.69,3,0,0,36,2,0
19,149.83,1,0,1,38,3,0
17,1046.51,0,1,0,63,5,0
0,3100.77,0,0,0,62,3,0
0,4327.75,2,0,0,20,1,0
23,2535.35,0,0,0,20,4,0
13,1966.03,1,1,0,51,1,0
3,796.85,0,1,0,19,1,1
4,574.16,0,1,0,22,5,0
10,6249.92,3,1,1,40,3,0
23,460.2,1,0,0,25,1,0
22,1714.31,0,0,1,20,0,0
12,6580.69,1,0,1,21,0,0
15,479.49,1,0,1,27,3,0
23,409.34,1,0,1,33,4,0
12,3537.93,1,1,0,21,4,0
23,1208.49,2,0,0,35,5,0
21,1716.54,2,0,0,52,1,0
1,2947.24,1,0,0,24,0,0
15,1429.16,1,0,1,40,2,0
5,4825.94,1,1,0,56,2,0
13,10419.82,2,0,1,42,5,0
0,8111.91,0,0,0,23,4,0
16,2365.36,1,1,1,18,0,0
10,1314.66,1,1,0,46,1,0
18,1706.07,0,0,0,34,4,0
2,1202.13,0,1,1,26,1,0
10,1748.71,2,0,1,62,2,0
4,39.17,1,0,0,30,5,0
16,170.39,3,0,0,53,1,0
21,4426.52,1,0,0,37,4,0
6,1223.06,0,0,1,33,5,0
9,4745.56,1,0,1,24,1,0
10,1961.46,1,1,1,23,1,0
2,4918.41,0,1,0,37,4,0
19,3268.23,2,0,0,24,4,0
9,673.19,1,0,0,19,4,0
9,1781.11,1,0,0,67,4,0
13,3655.56,0,0,0,36,0,0
11,1204.2,1,1,1,67,3,0
14,644.42,3,0,0,44,4,0
9,2328.68,2,1,1,31,5,0
9,959.16,0,1,0,57,0,0
18,2706.74,1,1,0,21,0,0
0,951.27,3,0,0,49,4,0
23,7111.93,2,1,1,35,2,0
9,1264.34,0,1,1,22,5,0
1,7140.03,2,1,1,57,5,0
16,983.35,2,1,0,47,2,0
23,2782.47,0,0,1,31,0,0
6,418.54,2,0,1,19,4,0
6,4520.26,3,1,0,51,5,0
19,670.25,2,0,0,39,5,0
8,5985.76,3,0,0,50,3,0
21,1806.88,0,0,1,20,4,0
1,297.94,2,0,1,63,1,0
13,1355.49,1,0,1,67,0,0
16,4538.65,0,0,0,52,5,0
0,238.09,0,0,1,48,3,0
8,2948.33,0,1,0,64,4,0
19,2123.36,0,1,1,61,1,0
20,1112.62,1,0,1,33,3,0
18,4227.06,3,1,1,60,2,0
3,161.6,3,0,1,35,4,0
7,2065.33,1,1,0,48,5,0
12,2120.91,1,1,0,34,3,0
3,271.11,2,0,1,64,0,0
8,438.63,3,0,0,38,2,0
8,1581.14,0,1,1,64,4,0
21,2306.99,0,1,1,32,1,0
17,163.99,3,1,0,68,4,0
11,35.48,1,0,1,32,1,0
9,641.82,3,0,1,59,0,0
10,2007.18,0,1,0,58,3,0
6,123.34,1,1,1,49,5,0
8,3964.17,1,0,1,63,2,0
5,494.37,1,0,0,52,3,0
18,4443.28,2,1,0,39,4,0
15,687.23,1,0,0,47,0,0
14,1276.79,3,1,0,61,5,0
6,1956.55,1,0,1,54,2,0
15,1279.78,2,1,0,69,1,0
4,71.71,0,0,0,68,5,0
15,7176.68,2,0,0,41,0,0
0,1012.58,3,1,1,45,2,0
18,438.67,2,1,1,36,0,0
4,426.48,2,1,0,38,5,0
6,11020.5,2,1,1,67,2,0
18,393.94,3,1,1,52,0,0
21,1276.46,3,1,0,58,1,0
4,210.05,3,0,1,29,2,0
16,3989.43,0,1,0,34,3,0
21,2724.61,2,1,1,58,4,0
7,2287.93,1,1,0,30,2,0
0,5810.5,0,1,1,33,5,0
1,2555.28,3,1,1,40,0,0
14,9338.88,0,1,0,54,3,0
19,2924.78,2,1,1,66,4,0
17,1312.45,1,0,1,34,1,0
10,112.32,1,0,0,33,5,0
9,3875.96,3,1,1,43,3,0
23,1403.51,0,1,0,48,1,0
23,2742.89,1,0,1,27,2,0
3,6270.86,1,1,0,26,5,1
4,23.06,0,0,1,68,3,0
3,4276.51,2,0,1,55,2,0
12,1714.3,0,0,1,39,2,0
12,397.37,0,1,1,57,2,0
17,2620.11,2,0,1,57,5,0
23,2281.81,2,1,0,25,0,0
1,5541.34,2,0,1,42,3,0
15,2211.69,0,0,0,59,1,0
0,5269.5,1,0,0,22,5,0
18,2359.01,1,1,0,52,4,0
8,1776.9,1,0,0,59,1,0
2,1391.75,1,1,1,29,2,0
6,572.38,0,1,0,21,1,0
9,2631.43,1,1,1,26,1,0
0,2357.43,3,0,1,48,4,0
9,11156.74,0,0,1,34,2,0
20,1595.17,0,1,0,62,3,0
8,1642.07,1,1,0,43,1,0
14,536.92,1,0,0,30,3,0
14,2730.71,0,0,1,46,4,0
2,5648.71,1,1,0,26,5,1
4,854.75,2,1,0,25,5,0
8,27.36,3,0,0,27,0,0
21,3527.84,0,0,1,61,4,0
8,95.63,1,1,1,19,5,0
22,1579.22,0,0,1,52,2,0
6,2845.75,2,0,1,41,5,0
23,1463.34,0,0,1,50,1,0
22,905.66,1,1,0,24,0,0
11,4817.33,1,1,1,38,1,0
8,1074.03,1,0,0,23,4,0
5,595.52,3,0,1,21,1,0
22,1475.01,3,1,0,66,1,0
1,423.53,0,0,0,26,3,0
8,3517.39,2,1,0,28,2,0
16,3714.46,0,0,1,51,5,0
0,44.67,2,1,0,42,3,0
18,3561.02,1,1,1,57,4,0
5,1065.69,2,1,0,51,1,0
4,3203.12,1,1,0,28,5,0
1,3677.47,0,1,1,19,4,0
8,976.28,2,0,0,33,0,0
13,615.12,3,1,0,69,3,0
3,5252.29,1,0,1,38,1,0
3,4031.82,2,0,0,35,4,0
20,5444.64,3,1,1,26,4,0
14,1716.61,0,1,0,33,4,0
7,1828.45,0,1,1,63,0,0
3,1265.55,1,1,1,67,4,0
15,2073.82,3,1,0,50,2,0
20,3120.21,1,0,1,67,3,0
3,5054.83,0,1,0,65,1,1
15,606.98,2,0,0,50,2,0
21,1559.69,2,1,0,40,5,0
11,1855.24,2,1,1,62,3,0
15,2008.26,0,0,1,51,4,0
18,2342.48,3,1,1,44,3,0
7,4854.64,3,0,1,23,0,0
5,6521.27,2,0,0,46,2,0
9,520.05,3,1,0,53,4,0
4,3741.5,1,0,0,26,5,0
17,1956.64,2,0,0,30,5,0
9,1622.39,1,1,0,21,3,0
9,360.89,1,1,1,28,3,0
6,198.85,0,1,1,60,5,0
17,11424.47,2,1,0,42,2,0
0,3084.76,2,0,1,51,5,0
6,1806.77,1,1,0,31,4,0
20,4303.47,3,0,1,39,3,0
0,286.67,0,0,0,34,5,0
14,2805.25,0,1,0,50,4,0
3,3241.83,0,1,0,25,0,0
19,1804.74,0,1,1,50,5,0
9,873.46,1,0,0,19,4,0
22,9275.73,3,1,1,26,0,0
8,1074.89,1,0,0,60,1,0
1,399.9,3,1,1,21,1,0
13,2986.6,3,1,0,33,2,0
15,2562.22,0,0,0,55,0,0
0,4216.71,1,0,0,18,5,0
1,4204.63,3,1,1,42,3,0
6,2904.62,1,0,0,52,4,0
9,697.82,1,0,0,56,4,0
21,6544.97,0,0,1,18,5,0
19,856.19,0,0,1,64,5,0
0,296.1,1,0,1,45,0,0
12,1076.46,0,1,1,52,3,0
0,1980.48,1,1,1,42,3,0
4,696.49,2,1,0,41,0,0
15,1217.92,1,1,1,38,2,0
14,2162.75,3,0,1,53,0,0
16,1169.98,1,0,1,52,5,0
22,280.68,0,0,0,28,5,0
15,659.0,0,1,1,41,3,0
12,4742.65,3,0,1,55,1,0
10,9259.05,0,1,1,40,0,0
16,482.04,3,0,0,52,4,0
16,3427.87,0,1,0,18,5,0
1,7080.0,3,1,0,44,2,1
12,1066.35,2,1,1,33,4,0
13,5306.39,2,0,0,21,0,0
10,7059.61,0,1,1,20,5,0
9,1067.87,0,0,0,52,4,0
2,175.24,1,0,1,29,3,0
16,7459.27,3,0,1,61,0,0
14,1203.59,2,0,1,38,2,0
8,41.5,1,1,1,25,2,0
9,1932.61,0,1,1,32,4,0
7,369.48,2,0,0,23,0,0
20,6959.25,3,0,0,69,1,0
12,505.24,1,1,0,23,5,0
17,1089.02,1,0,1,33,4,0
4,4688.38,2,1,1,54,4,0
5,4925.06,3,1,1,36,3,0
16,6946.4,0,0,0,68,0,0
10,2063.86,3,0,0,68,1,0
